starelid,staop1,staop2,staop3,staop4,staop5,stakind1,stakind2,stakind3,stakind4,stakind5,stawidth,staattnum,stainherit,stavalues1,stavalues2,stavalues3,stavalues4,stavalues5,stadistinct,stanullfrac,stanumbers1,stanumbers2,stanumbers3,stanumbers4,stanumbers5
1259,91,58,0,0,0,1,3,0,0,0,1,13,false,"{f,t}",NULL,NULL,NULL,NULL,2,0,"{0.762319,0.237681}",{0.604779},NULL,NULL,NULL
1259,91,58,0,0,0,1,3,0,0,0,1,14,false,"{f,t}",NULL,NULL,NULL,NULL,2,0,"{0.898551,0.101449}",{0.708509},NULL,NULL,NULL
1259,92,631,0,0,0,1,3,0,0,0,1,15,false,{p},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
1259,92,631,0,0,0,1,3,0,0,0,1,16,false,"{i,v,r,t}",NULL,NULL,NULL,NULL,5,0,"{0.394203,0.344928,0.202899,0.0550725}",{0.858856},NULL,NULL,NULL
1259,94,95,95,0,0,1,2,3,0,0,2,17,false,"{1,2,3,7,4,8,5,6,11,9,10,22,12,14,17,13,19,20,29}","{15,24,25,26,27,28,30,31,32,33,44,82}",NULL,NULL,NULL,31,0,"{0.197101,0.156522,0.142029,0.0898551,0.084058,0.0724638,0.0608696,0.0405797,0.0289855,0.0202899,0.0115942,0.0115942,0.00869565,0.00869565,0.00869565,0.0057971,0.0057971,0.0057971,0.0057971}",NULL,{0.671889},NULL,NULL
1259,94,95,0,0,0,1,3,0,0,0,2,18,false,{0},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
1259,91,58,0,0,0,1,3,0,0,0,1,19,false,"{f,t}",NULL,NULL,NULL,NULL,2,0,"{0.886957,0.113043}",{0.847053},NULL,NULL,NULL
1259,91,58,0,0,0,1,3,0,0,0,1,20,false,"{f,t}",NULL,NULL,NULL,NULL,2,0,"{0.655072,0.344928}",{0.962283},NULL,NULL,NULL
1259,91,58,0,0,0,1,3,0,0,0,1,21,false,{f},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
1259,91,58,0,0,0,1,3,0,0,0,1,22,false,{f},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
1259,91,58,0,0,0,1,3,0,0,0,1,23,false,{f},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
1259,91,58,0,0,0,1,3,0,0,0,1,24,false,{f},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
1259,91,58,0,0,0,1,3,0,0,0,1,25,false,{t},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
1259,92,631,0,0,0,1,3,0,0,0,1,26,false,"{n,d}",NULL,NULL,NULL,NULL,2,0,"{0.976812,0.0231884}",{0.904728},NULL,NULL,NULL
1259,91,58,0,0,0,1,3,0,0,0,1,27,false,{f},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
1259,607,609,0,0,0,1,3,0,0,0,4,28,false,{0},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
1259,352,0,0,0,0,1,0,0,0,0,4,29,false,"{0,561,570}",NULL,NULL,NULL,NULL,3,0,"{0.742029,0.255072,0.00289855}",NULL,NULL,NULL,NULL
1259,352,0,0,0,0,1,0,0,0,0,4,30,false,"{0,1}",NULL,NULL,NULL,NULL,2,0,"{0.742029,0.257971}",NULL,NULL,NULL,NULL
1259,1070,0,0,0,0,1,0,0,0,0,44,31,false,"{""{=r/postgres,postgres=arwdDxt/postgres}"",""{postgres=arwdDxt/postgres,=r/postgres}"",""{postgres=arwdDxt/postgres}"",""{postgres=arwdDxt/postgres,=rw/postgres}""}",NULL,NULL,NULL,NULL,4,0.475362,"{0.318841,0.173913,0.0289855,0.00289855}",NULL,NULL,NULL,NULL
1259,98,98,0,0,0,4,5,0,0,0,49,32,false,{security_barrier=true},NULL,NULL,NULL,NULL,-0.00289857,0.997101,"{1,1,1,0}","{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1}",NULL,NULL,NULL
1259,0,0,0,0,0,0,0,0,0,0,0,33,false,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL
1260,660,660,0,0,0,2,3,0,0,0,64,1,false,"{pg_execute_server_program,pg_monitor,pg_read_all_settings,pg_read_all_stats,pg_read_server_files,pg_signal_backend,pg_stat_scan_tables,pg_write_server_files,postgres}",NULL,NULL,NULL,NULL,-1,0,NULL,{-0.0666667},NULL,NULL,NULL
1260,91,58,0,0,0,1,3,0,0,0,1,2,false,{f},NULL,NULL,NULL,NULL,-0.222222,0,{0.888889},{0.4},NULL,NULL,NULL
1260,91,58,0,0,0,1,3,0,0,0,1,3,false,{t},NULL,NULL,NULL,NULL,-0.111111,0,{1},{1},NULL,NULL,NULL
1260,91,58,0,0,0,1,3,0,0,0,1,4,false,{f},NULL,NULL,NULL,NULL,-0.222222,0,{0.888889},{0.4},NULL,NULL,NULL
1260,91,58,0,0,0,1,3,0,0,0,1,5,false,{f},NULL,NULL,NULL,NULL,-0.222222,0,{0.888889},{0.4},NULL,NULL,NULL
1260,91,58,0,0,0,1,3,0,0,0,1,6,false,{f},NULL,NULL,NULL,NULL,-0.222222,0,{0.888889},{0.4},NULL,NULL,NULL
1260,91,58,0,0,0,1,3,0,0,0,1,7,false,{f},NULL,NULL,NULL,NULL,-0.222222,0,{0.888889},{0.4},NULL,NULL,NULL
1260,91,58,0,0,0,1,3,0,0,0,1,8,false,{f},NULL,NULL,NULL,NULL,-0.222222,0,{0.888889},{0.4},NULL,NULL,NULL
1260,96,97,0,0,0,1,3,0,0,0,4,9,false,{-1},NULL,NULL,NULL,NULL,-0.111111,0,{1},{1},NULL,NULL,NULL
1260,0,0,0,0,0,0,0,0,0,0,0,10,false,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL
1260,0,0,0,0,0,0,0,0,0,0,8,11,false,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL
1261,609,609,0,0,0,2,3,0,0,0,4,1,false,"{3374,3375,3377}",NULL,NULL,NULL,NULL,-1,0,NULL,{1},NULL,NULL,NULL
1261,607,609,0,0,0,1,3,0,0,0,4,2,false,{3373},NULL,NULL,NULL,NULL,-0.333333,0,{1},{1},NULL,NULL,NULL
1261,607,609,0,0,0,1,3,0,0,0,4,3,false,{10},NULL,NULL,NULL,NULL,-0.333333,0,{1},{1},NULL,NULL,NULL
1261,91,58,0,0,0,1,3,0,0,0,1,4,false,{f},NULL,NULL,NULL,NULL,-0.333333,0,{1},{1},NULL,NULL,NULL
1262,0,0,0,0,0,0,0,0,0,0,64,1,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
1262,0,0,0,0,0,0,0,0,0,0,4,2,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
1262,0,0,0,0,0,0,0,0,0,0,4,3,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
1262,0,0,0,0,0,0,0,0,0,0,64,4,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
1262,0,0,0,0,0,0,0,0,0,0,64,5,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
1262,0,0,0,0,0,0,0,0,0,0,1,6,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
1262,0,0,0,0,0,0,0,0,0,0,1,7,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
1262,0,0,0,0,0,0,0,0,0,0,4,8,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
1262,0,0,0,0,0,0,0,0,0,0,4,9,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
1262,352,0,0,0,0,1,0,0,0,0,4,10,false,{3},NULL,NULL,NULL,NULL,-1,0,{1},NULL,NULL,NULL,NULL
1262,352,0,0,0,0,1,0,0,0,0,4,11,false,{1},NULL,NULL,NULL,NULL,-1,0,{1},NULL,NULL,NULL,NULL
1262,0,0,0,0,0,0,0,0,0,0,4,12,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
1262,0,0,0,0,0,0,0,0,0,0,0,13,false,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL
2396,0,0,0,0,0,0,0,0,0,0,4,1,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
2396,0,0,0,0,0,0,0,0,0,0,4,2,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
2396,0,0,0,0,0,0,0,0,0,0,35,3,false,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL
2600,609,609,0,0,0,2,3,0,0,0,4,1,false,"{pg_catalog.max,pg_catalog.min,pg_catalog.avg,pg_catalog.avg,pg_catalog.avg,pg_catalog.avg,pg_catalog.avg,pg_catalog.sum,pg_catalog.sum,pg_catalog.sum,pg_catalog.sum,pg_catalog.sum,pg_catalog.sum,pg_catalog.max,pg_catalog.max,pg_catalog.max,pg_catalog.max,pg_catalog.max,pg_catalog.max,pg_catalog.max,pg_catalog.max,pg_catalog.max,pg_catalog.max,pg_catalog.max,pg_catalog.max,pg_catalog.min,pg_catalog.min,pg_catalog.min,pg_catalog.min,pg_catalog.min,pg_catalog.min,pg_catalog.min,pg_catalog.min,pg_catalog.min,pg_catalog.min,pg_catalog.min,pg_catalog.count,pg_catalog.variance,pg_catalog.variance,pg_catalog.variance,pg_catalog.variance,pg_catalog.stddev,pg_catalog.stddev,pg_catalog.stddev,pg_catalog.stddev,pg_catalog.stddev,pg_catalog.bit_or,pg_catalog.bit_and,pg_catalog.bit_or,pg_catalog.bit_or,pg_catalog.bit_and,pg_catalog.bit_or,pg_catalog.min,pg_catalog.array_agg,bool_and,every,pg_catalog.var_samp,pg_catalog.var_samp,pg_catalog.var_samp,pg_catalog.var_samp,pg_catalog.stddev_samp,pg_catalog.stddev_samp,pg_catalog.stddev_samp,pg_catalog.stddev_samp,pg_catalog.stddev_samp,pg_catalog.var_pop,pg_catalog.var_pop,pg_catalog.var_pop,pg_catalog.var_pop,pg_catalog.stddev_pop,pg_catalog.stddev_pop,pg_catalog.stddev_pop,pg_catalog.stddev_pop,pg_catalog.max,pg_catalog.min,pg_catalog.count,regr_sxx,regr_syy,regr_sxy,regr_avgy,regr_r2,regr_slope,covar_pop,covar_samp,xmlagg,json_agg,json_object_agg,jsonb_object_agg,pg_catalog.max,pg_catalog.min,pg_catalog.string_agg,pg_catalog.max,pg_catalog.percentile_disc,pg_catalog.percentile_cont,pg_catalog.percentile_cont,pg_catalog.percentile_cont,pg_catalog.percentile_cont,mode,pg_catalog.percent_rank,pg_catalog.cume_dist,pg_catalog.array_agg}",NULL,NULL,NULL,NULL,-1,0,NULL,{0.815507},NULL,NULL,NULL
2600,92,631,0,0,0,1,3,0,0,0,1,2,false,"{n,o,h}",NULL,NULL,NULL,NULL,3,0,"{0.92029,0.0507246,0.0289855}",{0.831119},NULL,NULL,NULL
2600,94,95,0,0,0,1,3,0,0,0,2,3,false,"{0,1}",NULL,NULL,NULL,NULL,2,0,"{0.927536,0.0724638}",{0.999904},NULL,NULL,NULL
2600,607,609,609,0,0,1,2,3,0,0,4,4,false,"{float8_regr_accum,float4_accum,float8_accum,ordered_set_transition,numeric_accum,int2_accum,int4_accum,int8_accum,ordered_set_transition_multi,int4larger,int4smaller,booland_statefunc,int8_avg_accum,numeric_avg_accum}","{float4pl,float4larger,float4smaller,float8pl,float8larger,float8smaller,text_larger,text_smaller,array_larger,array_smaller,int2larger,int2smaller,cash_pl,cashlarger,cashsmaller,bpchar_larger,bpchar_smaller,date_larger,date_smaller,interval_pl,timestamptz_smaller,timestamptz_larger,interval_smaller,interval_larger,int8inc,int8larger,int8smaller,time_larger,time_smaller,timetz_larger,timetz_smaller,bitand,bitor,numeric_smaller,numeric_larger,int2_sum,int4_sum,interval_accum,int2and,int2or,int4and,int4or,int8and,int8or,int2_avg_accum,int4_avg_accum,oidlarger,oidsmaller,timestamp_smaller,timestamp_larger,array_agg_transfn,boolor_statefunc,tidlarger,tidsmaller,int8inc_any,int8inc_float8_float8,xmlconcat2,json_agg_transfn,json_object_agg_transfn,jsonb_agg_transfn,jsonb_object_agg_transfn,enum_smaller,enum_larger,string_agg_transfn,bytea_string_agg_transfn,network_larger,network_smaller,array_agg_array_transfn}",NULL,NULL,NULL,-0.594203,0,"{0.0797101,0.0507246,0.0507246,0.0507246,0.0434783,0.0434783,0.0434783,0.0434783,0.0289855,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928}",NULL,{0.534956},NULL,NULL
2600,607,609,609,0,0,1,2,3,0,0,4,5,false,"{-,float8_var_samp,float8_stddev_samp,numeric_var_samp,numeric_stddev_samp,numeric_poly_var_samp,numeric_poly_stddev_samp,float8_avg,int8_avg,float8_var_pop,float8_stddev_pop,numeric_var_pop,numeric_stddev_pop,numeric_poly_var_pop,numeric_poly_stddev_pop}","{numeric_avg,interval_avg,array_agg_finalfn,float8_regr_sxx,float8_regr_syy,float8_regr_sxy,float8_regr_avgx,float8_regr_avgy,float8_regr_r2,float8_regr_slope,float8_regr_intercept,float8_covar_pop,float8_covar_samp,float8_corr,json_agg_finalfn,numeric_sum,json_object_agg_finalfn,jsonb_agg_finalfn,jsonb_object_agg_finalfn,numeric_poly_sum,numeric_poly_avg,string_agg_finalfn,bytea_string_agg_finalfn,percentile_disc_final,percentile_cont_float8_final,percentile_cont_interval_final,percentile_disc_multi_final,percentile_cont_float8_multi_final,percentile_cont_interval_multi_final,mode_final,rank_final,percent_rank_final,cume_dist_final,dense_rank_final,array_agg_array_finalfn}",NULL,NULL,NULL,-0.362319,0,"{0.456522,0.0289855,0.0289855,0.0289855,0.0289855,0.0289855,0.0289855,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928}",NULL,{0.689714},NULL,NULL
2600,607,609,609,0,0,1,2,3,0,0,4,6,false,"{-,float8_combine,numeric_poly_combine,numeric_combine,float8_regr_combine,int8pl,int4larger,int4smaller,booland_statefunc,int8_avg_combine,int4_avg_combine,numeric_avg_combine}","{float4pl,float4larger,float4smaller,float8pl,float8larger,float8smaller,text_larger,text_smaller,array_larger,array_smaller,int2larger,int2smaller,cash_pl,cashlarger,cashsmaller,bpchar_larger,bpchar_smaller,date_larger,date_smaller,interval_pl,timestamptz_smaller,timestamptz_larger,interval_smaller,interval_larger,int8larger,int8smaller,time_larger,time_smaller,timetz_larger,timetz_smaller,bitand,bitor,numeric_smaller,numeric_larger,int2and,int2or,int4and,int4or,int8and,int8or,oidlarger,oidsmaller,timestamp_smaller,timestamp_larger,boolor_statefunc,tidlarger,tidsmaller,interval_combine,enum_smaller,enum_larger,network_larger,network_smaller}",NULL,NULL,NULL,-0.463768,0,"{0.144928,0.101449,0.0869565,0.0869565,0.0797101,0.0362319,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928}",NULL,{-0.124462},NULL,NULL
2600,607,609,0,0,0,1,3,0,0,0,4,7,false,"{-,numeric_serialize,numeric_poly_serialize,numeric_avg_serialize,int8_avg_serialize}",NULL,NULL,NULL,NULL,5,0,"{0.797101,0.0869565,0.0869565,0.0144928,0.0144928}",{0.67091},NULL,NULL,NULL
2600,607,609,0,0,0,1,3,0,0,0,4,8,false,"{-,numeric_deserialize,numeric_poly_deserialize,numeric_avg_deserialize,int8_avg_deserialize}",NULL,NULL,NULL,NULL,5,0,"{0.797101,0.0869565,0.0869565,0.0144928,0.0144928}",{0.67091},NULL,NULL,NULL
2600,607,609,609,0,0,1,2,3,0,0,4,9,false,"{-,numeric_accum,int2_accum,int4_accum,int8_accum,bool_accum,int2_avg_accum,int4_avg_accum,int8_avg_accum,numeric_avg_accum}","{cash_pl,interval_pl,int8inc,interval_accum,int8inc_any}",NULL,NULL,NULL,-0.108696,0,"{0.710145,0.0434783,0.0434783,0.0434783,0.0434783,0.0217391,0.0144928,0.0144928,0.0144928,0.0144928}",NULL,{0.37682},NULL,NULL
2600,607,609,609,0,0,1,2,3,0,0,4,10,false,"{-,numeric_accum_inv,int2_accum_inv,int4_accum_inv,int8_accum_inv,bool_accum_inv,int8_avg_accum_inv,int2_avg_accum_inv,int4_avg_accum_inv}","{cash_mi,interval_mi,int8dec,int8dec_any,interval_accum_inv}",NULL,NULL,NULL,-0.101449,0,"{0.710145,0.057971,0.0434783,0.0434783,0.0434783,0.0217391,0.0144928,0.0144928,0.0144928}",NULL,{0.39283},NULL,NULL
2600,607,609,609,0,0,1,2,3,0,0,4,11,false,"{-,numeric_var_samp,numeric_stddev_samp,numeric_poly_var_samp,numeric_poly_stddev_samp,int8_avg,numeric_var_pop,numeric_stddev_pop,numeric_poly_var_pop,numeric_poly_stddev_pop,bool_alltrue,int2int4_sum}","{numeric_avg,interval_avg,numeric_sum,numeric_poly_sum,numeric_poly_avg,bool_anytrue}",NULL,NULL,NULL,-0.130435,0,"{0.73913,0.0289855,0.0289855,0.0289855,0.0289855,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928}",NULL,{0.488494},NULL,NULL
2600,91,58,0,0,0,1,3,0,0,0,1,12,false,"{f,t}",NULL,NULL,NULL,NULL,2,0,"{0.934783,0.0652174}",{0.999329},NULL,NULL,NULL
2600,91,58,0,0,0,1,3,0,0,0,1,13,false,{f},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
2600,92,631,0,0,0,1,3,0,0,0,1,14,false,"{r,s,w}",NULL,NULL,NULL,NULL,3,0,"{0.92029,0.0507246,0.0289855}",{1},NULL,NULL,NULL
2600,92,631,0,0,0,1,3,0,0,0,1,15,false,"{r,s,w}",NULL,NULL,NULL,NULL,3,0,"{0.92029,0.0507246,0.0289855}",{1},NULL,NULL,NULL
2600,607,609,609,0,0,1,2,3,0,0,4,16,false,"{0,58}","{59,95,97,412,413,520,521,562,563,609,610,622,623,664,666,672,674,902,903,1058,1060,1072,1073,1095,1097,1110,1112,1203,1205,1322,1324,1332,1334,1552,1554,1754,1756,2062,2064,2799,2800,3518,3519}",NULL,NULL,NULL,-0.326087,0,"{0.673913,0.0144928}",NULL,{0.0197882},NULL,NULL
2600,607,609,609,0,0,1,2,3,0,0,4,17,false,"{2281,1022,20,21,23,16,700,701,790,1186,25,26,27,702,869,1016,1042,1082,1083,1114,1184,1266,1560,1700,2277,3500}","{142,1187}",NULL,NULL,NULL,-0.202899,0,"{0.34058,0.181159,0.0652174,0.0289855,0.0289855,0.0217391,0.0217391,0.0217391,0.0217391,0.0217391,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928,0.0144928}",NULL,{0.405177},NULL,NULL
2600,96,97,0,0,0,1,3,0,0,0,4,18,false,"{0,48,128}",NULL,NULL,NULL,NULL,3,0,"{0.797101,0.101449,0.101449}",{0.664316},NULL,NULL,NULL
2600,607,609,609,0,0,1,2,3,0,0,4,19,false,"{0,2281,1016,20}","{790,1186,1187}",NULL,NULL,NULL,7,0,"{0.710145,0.224638,0.0289855,0.0144928}",NULL,{0.453411},NULL,NULL
2600,96,97,0,0,0,1,3,0,0,0,4,20,false,"{0,48,128,16}",NULL,NULL,NULL,NULL,4,0,"{0.775362,0.101449,0.101449,0.0217391}",{0.65837},NULL,NULL,NULL
2600,98,664,0,0,0,1,3,0,0,0,9,21,false,"{""{0,0,0}"",""{0,0,0,0,0,0}"",0,""{0,0}""}",NULL,NULL,NULL,NULL,5,0.775362,"{0.101449,0.0797101,0.0217391,0.0144928}",{0.785887},NULL,NULL,NULL
2600,98,664,0,0,0,1,3,0,0,0,6,22,false,"{""{0,0}"",0}",NULL,NULL,NULL,NULL,3,0.949275,"{0.0289855,0.0144928}",{-0.357143},NULL,NULL,NULL
2601,660,660,0,0,0,2,3,0,0,0,64,1,false,"{brin,btree,gin,gist,hash,spgist}",NULL,NULL,NULL,NULL,-1,0,NULL,{-0.0857143},NULL,NULL,NULL
2601,609,609,0,0,0,2,3,0,0,0,4,2,false,"{bthandler,hashhandler,gisthandler,ginhandler,spghandler,brinhandler}",NULL,NULL,NULL,NULL,-1,0,NULL,{1},NULL,NULL,NULL
2601,92,631,0,0,0,1,3,0,0,0,1,3,false,{i},NULL,NULL,NULL,NULL,-0.166667,0,{1},{1},NULL,NULL,NULL
2602,607,609,609,0,0,1,2,3,0,0,4,1,false,"{434,1976,4054,4059,1970,4070,2594,2595,2593,4103,4104,5000,5008,3550,3794,3474,3919,4017,1029,1977,4015,4016,4102,397,421,423,424,426,428,429,1974,1982,1984,1986,1988,1989,1991,1994,1996,2000,2002,2095,2097,2099,2233,2234,2789,2968,2994,3194,3253,3371,3522,3626,3683,3901,4033,4055,4056,4058,4062,4064,4065,4068,4069,4072,4073,4074,4075,4076,4077,4078,4079,4080,4081,4082,4109,1971,2745,4036,3659,3702}","{427,431,435,627,1975,1983,1985,1987,1990,1992,1995,1997,1998,1999,2001,2040,2222,2223,2225,2226,2227,2228,2229,2231,2235,2969,3254,3372,3523,3655,3903,4034,4037}",NULL,NULL,NULL,-0.15928,0,"{0.0623269,0.0623269,0.0623269,0.0623269,0.0277008,0.0277008,0.0207756,0.0207756,0.0193906,0.0193906,0.0180055,0.0166205,0.0166205,0.0152355,0.0152355,0.0138504,0.0138504,0.0138504,0.0124654,0.0124654,0.00831025,0.00831025,0.00831025,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00692521,0.00554017,0.00554017,0.00554017,0.00277008,0.00277008}",NULL,{0.892503},NULL,NULL
2602,607,609,609,0,0,1,2,3,0,0,4,2,false,"{3831,603,869,20,21,23,1082,1114,1184,25,604,700,701,600,1042,718,17,18,19,26,702,703,774,829,1083,1186,1266,1700,2950,3220,3802,27,1560,1562,2249,2277,3614,3615,16,30,3500,704,790}","{28,29,1033}",NULL,NULL,NULL,46,0,"{0.0554017,0.0540166,0.0540166,0.0457064,0.0457064,0.0457064,0.0429363,0.0429363,0.0429363,0.0373961,0.0373961,0.0304709,0.0304709,0.0290859,0.0235457,0.0207756,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0138504,0.0138504,0.0138504,0.0138504,0.0138504,0.0110803,0.00969529,0.00831025,0.00831025,0.00831025,0.00692521,0.00692521}",NULL,{0.255854},NULL,NULL
2602,607,609,609,0,0,1,2,3,0,0,4,3,false,"{603,869,3831,20,21,23,1082,1114,1184,25,604,700,701,600,1042,718,17,18,19,26,702,703,774,829,1083,1186,1266,1700,2950,3220,27,1560,1562,2249,2277,3615,3802,16,30,3500,704,790,3614,2283,1009}","{28,29,1033}",NULL,NULL,NULL,48,0,"{0.0567867,0.0540166,0.0512465,0.0457064,0.0457064,0.0457064,0.0429363,0.0429363,0.0429363,0.0387812,0.0373961,0.0304709,0.0304709,0.0263158,0.0235457,0.0207756,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0152355,0.0138504,0.0138504,0.0138504,0.0138504,0.0138504,0.0138504,0.0110803,0.00831025,0.00831025,0.00831025,0.00692521,0.00692521,0.00692521,0.00415512,0.00277008}",NULL,{0.252722},NULL,NULL
2602,94,95,95,0,0,1,2,3,0,0,2,4,false,"{1,3,5,2,4,7,8,6,11,10,9,12,18,14,15,13,16,20,21,22,23,24,26,19,25,27,28}","{17,48,68}",NULL,NULL,NULL,30,0,"{0.218837,0.155125,0.15374,0.152355,0.15097,0.0193906,0.0180055,0.0152355,0.0152355,0.0138504,0.00969529,0.00969529,0.00831025,0.00554017,0.00554017,0.00415512,0.00415512,0.00415512,0.00415512,0.00415512,0.00415512,0.00415512,0.00415512,0.00277008,0.00277008,0.00277008,0.00277008}",NULL,{0.291617},NULL,NULL
2602,92,631,0,0,0,1,3,0,0,0,1,5,false,"{s,o}",NULL,NULL,NULL,NULL,2,0,"{0.995845,0.00415512}",{0.994706},NULL,NULL,NULL
